"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2021/ 2022 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
,,,,, ,,,,,,
№,Район,Код,Училище,Код на паралелката,Име на паралелката,Тип,Балообразуване,Брой паралелки,На общо основание,Младежи,Девойки
175,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2754,Икономика и мениджмънт - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
176,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2764,Икономика и мениджмънт - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
177,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2768,Икономика и мениджмънт - ФЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
178,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",2798,Търговия - НЕ (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
179,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",3603,Икономическа информатика - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
180,Лозенец,2211420,"НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ, ГР.СОФИЯ",3604,Икономика и мениджмънт - ИЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
181,Люлин,2212027,"27. Средно училище ""Акад. Георги Караславов"", ГР.СОФИЯ",2387,Софтуерни и хардуерни науки,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
182,Люлин,2212037,"37. Средно училище ""Райна Княгиня"", ГР.СОФИЯ",2110,"Предприемачески - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
183,Люлин,2212037,"37. Средно училище ""Райна Княгиня"", ГР.СОФИЯ",3544,"Малък и среден бизнес - АЕ, РЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
184,Люлин,2212040,"40 Средно училище  ""Луи Пастьор"", ГР.СОФИЯ",0508,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
185,Люлин,2212056,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",2200,"Икономическо развитие - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ГИ),1,26,0,0
186,Люлин,2212056,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",3639,"Предприемачески - НЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
187,Люлин,2212056,"56. Средно училище  ""Професор Константин Иречек"", ГР.СОФИЯ",3640,"Електронна търговия - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
188,Люлин,2212079,"79 средно училище ""Индира Ганди"", ГР.СОФИЯ",2427,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),2,52,0,0
189,Люлин,2212090,"90 Средно училище  ""Генерал Хосе де Сан Мартин"", ГР.СОФИЯ",1384,"Предприемачески - ИЕ, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
190,Люлин,2212090,"90 Средно училище  ""Генерал Хосе де Сан Мартин"", ГР.СОФИЯ",1390,"Природни науки - АЕ, ИЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
191,Люлин,2212096,"96 Средно училище ""Лев Николаевич Толстой"", ГР.СОФИЯ",0903,"Обществени науки - АЕ интензивно, ИЕ/РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
192,Люлин,2212096,"96 Средно училище ""Лев Николаевич Толстой"", ГР.СОФИЯ",3318,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
193,Люлин,2212097,"97 Средно училище  ""Братя Миладинови"", ГР.СОФИЯ",2506,Софтуерни и хардуерни науки - АЕ интензивно,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
194,Люлин,2212097,"97 Средно училище  ""Братя Миладинови"", ГР.СОФИЯ",2512,Търговия - АЕ (дуална),професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
195,Люлин,2212097,"97 Средно училище  ""Братя Миладинови"", ГР.СОФИЯ",3037,Предприемачески - АЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
196,Люлин,2212137,"137 средно училище  ""Ангел Кънчев"", ГР.СОФИЯ",1834,"Предприемачески - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
197,Люлин,2212137,"137 средно училище  ""Ангел Кънчев"", ГР.СОФИЯ",1838,"Хуманитарни науки - АЕ интензивно, НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),1,26,0,0
198,Люлин,2212137,"137 средно училище  ""Ангел Кънчев"", ГР.СОФИЯ",1844,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
199,Младост,2213010,"10 Средно училище  "" Теодор Траянов "", ГР.СОФИЯ",2101,"Обществени науки - АЕ, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИЦ + 1 * ГИ),1,26,0,0
200,Младост,2213010,"10 Средно училище  "" Теодор Траянов "", ГР.СОФИЯ",3075,"Природни науки - АЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
201,Младост,2213039,"39 Средно училище ""Петър Динеков"", ГР.СОФИЯ",1802,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
202,Младост,2213081,"81. Средно училище  ""Виктор Юго"", ГР.СОФИЯ",2566,Чужди езици - АЕ интензивно,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
203,Младост,2213081,"81. Средно училище  ""Виктор Юго"", ГР.СОФИЯ",2579,Хуманитарни науки,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ФВС),1,26,0,0
204,Младост,2213118,"118 Средно училище  ""Академик Людмил Стоянов"", ГР.СОФИЯ",2943,"Софтуерни и хардуерни науки - АЕ интензивно, ФЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ЧЕз),1,26,0,0
205,Младост,2213125,"125 СУ ""Боян Пенев"" с изучаване на чужди езици, ГР.СОФИЯ",1546,"Хуманитарни науки - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),1,26,0,0
206,Младост,2213125,"125 СУ ""Боян Пенев"" с изучаване на чужди езици, ГР.СОФИЯ",1557,"Математически - АЕ интензивно, РЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
207,Младост,2213128,"128 СРЕДНО УЧИЛИЩЕ ""АЛБЕРТ АЙНЩАЙН"", ГР.СОФИЯ",1660,"Софтуерни и хардуерни науки - АЕ, НЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
208,Младост,2213128,"128 СРЕДНО УЧИЛИЩЕ ""АЛБЕРТ АЙНЩАЙН"", ГР.СОФИЯ",1670,"Икономическо информационно осигуряване - АЕ, НЕ/РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
209,Младост,2213131,"131. СУ ""Климент Аркадиевич Тимирязев"", ГР.СОФИЯ",2449,Търговия на едро и дребно,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
210,Младост,2213131,"131. СУ ""Климент Аркадиевич Тимирязев"", ГР.СОФИЯ",2454,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
211,Младост,2213144,"144 Средно училище ""Народни будители"", ГР.СОФИЯ",1118,"Музика - АЕ, РЕ/ИЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * МУЗ) + (1 * БЕЛ + 1 * Муз.),1,26,0,0
212,Младост,2213144,"144 Средно училище ""Народни будители"", ГР.СОФИЯ",1123,"Рекламна графика - АЕ, РЕ/ИЕ",професионална,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
213,Младост,2213144,"144 Средно училище ""Народни будители"", ГР.СОФИЯ",1142,"Български танци - АЕ, РЕ/ИЕ",професионална,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЕЛ + 1 * Муз),1,26,0,0
214,Младост,2213144,"144 Средно училище ""Народни будители"", ГР.СОФИЯ",3559,"Рекламна графика - ИЕ, РЕ/АЕ",професионална,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
215,Младост,2213350,"Технологично училище ""Електронни системи"" към Технически Университет - София, ГР.СОФИЯ",2127,"Системно програмиране - АЕ, РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),3,78,0,0
216,Младост,2213350,"Технологично училище ""Електронни системи"" към Технически Университет - София, ГР.СОФИЯ",2132,"Компютърни мрежи - АЕ, РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
217,Надежда,2214015,"15 Средно училище "" Адам Мицкевич"", ГР.СОФИЯ",2582,"Предприемачески - АЕ, НЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
218,Надежда,2214015,"15 Средно училище "" Адам Мицкевич"", ГР.СОФИЯ",3015,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
219,Надежда,2214054,"54. СРЕДНО УЧИЛИЩЕ ""Свети ИВАН РИЛСКИ"", ГР.СОФИЯ",0749,Чужди езици - АЕ интензивно  ИЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
220,Надежда,2214054,"54. СРЕДНО УЧИЛИЩЕ ""Свети ИВАН РИЛСКИ"", ГР.СОФИЯ",0758,Софтуерни и хардуерни науки - АЕ интензивно   НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
221,Надежда,2214101,"101. СРЕДНО УЧИЛИЩЕ ""БАЧО КИРО"", ГР.СОФИЯ",2886,"Икономическо развитие - АЕ интензивно, НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
222,Надежда,2214101,"101. СРЕДНО УЧИЛИЩЕ ""БАЧО КИРО"", ГР.СОФИЯ",2889,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
223,Надежда,2214101,"101. СРЕДНО УЧИЛИЩЕ ""БАЧО КИРО"", ГР.СОФИЯ",3656,"Търговия на едро и дребно  - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
224,Нови Искър,2215170,"170 Средно  училище ""Васил Левски"", ГР.НОВИ ИСКЪР",2972,Организация на туризма и свободното време - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
225,Нови Искър,2215170,"170 Средно  училище ""Васил Левски"", ГР.НОВИ ИСКЪР",3451,Електронна търговия - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
226,Нови Искър,2215172,"172 Обединено училище ""Христо Ботев"", ГР.НОВИ ИСКЪР",2807,Производство на облекло от текстил,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * ТП),1,26,0,0
227,Нови Искър,2215176,"176 Обединено училище ""Св. Св. Кирил и Методий"", С.НЕГОВАН",2460,"Софтуерни и хардуерни науки - АЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
228,Оборище,2216001,"1 Средно  училище  ""Пенчо П. Славейков"", ГР.СОФИЯ",1831,Чужди езици - ИЕ интензивно АЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
229,Оборище,2216001,"1 Средно  училище  ""Пенчо П. Славейков"", ГР.СОФИЯ",1900,"Природни науки - Биология и здравно образование - ИЕ интнензивно, АЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ЧЕз),1,26,0,0
230,Оборище,2216001,"1 Средно  училище  ""Пенчо П. Славейков"", ГР.СОФИЯ",1906,Чужди езици - АЕ интензивно ИЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
231,Оборище,2216001,"1 Средно  училище  ""Пенчо П. Славейков"", ГР.СОФИЯ",1907,"Природни науки - Биология и здравно образование - АЕ интензивно, ИЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ЧЕз),1,26,0,0
232,Оборище,2216164,"164. гимназия с преподаване  на испански език ""Мигел де Сервантес"", ГР.СОФИЯ",2561,Чужди езици - ИЕ интензивно АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
233,Оборище,2216164,"164. гимназия с преподаване  на испански език ""Мигел де Сервантес"", ГР.СОФИЯ",2562,Чужди езици - ИЕ интензивно ФЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
234,Оборище,2216164,"164. гимназия с преподаване  на испански език ""Мигел де Сервантес"", ГР.СОФИЯ",2564,Чужди езици - ИЕ интензивно ИтЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
235,Оборище,2216164,"164. гимназия с преподаване  на испански език ""Мигел де Сервантес"", ГР.СОФИЯ",2569,Чужди езици - ИЕ интензивно ПортЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
236,Оборище,2216301,"Първа английска езикова гимназия, ГР.СОФИЯ",0649,Чужди езици - АЕ интензивно РЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
237,Оборище,2216301,"Първа английска езикова гимназия, ГР.СОФИЯ",0672,Чужди езици - АЕ интензивно ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
238,Оборище,2216301,"Първа английска езикова гимназия, ГР.СОФИЯ",0727,Чужди езици - АЕ интензивно НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
239,Оборище,2216301,"Първа английска езикова гимназия, ГР.СОФИЯ",0752,Чужди езици - АЕ интензивно ФЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
240,Оборище,2216301,"Първа английска езикова гимназия, ГР.СОФИЯ",3349,Предприемачество - АЕ интензивно НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
241,Оборище,2216306,"Софийска математическа гимназия  ""Паисий Хилендарски"", ГР.СОФИЯ",2277,"Математически - АЕ, НЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),4,104,0,0
242,Оборище,2216306,"Софийска математическа гимназия  ""Паисий Хилендарски"", ГР.СОФИЯ",2278,"Математически - НЕ интензивно, АЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
243,Оборище,2216422,"Професионална гимназия по  механоелектротехника ""Н.Й.Вапцаров"", ГР.СОФИЯ",2173,Металообработващи машини,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
244,Оборище,2216422,"Професионална гимназия по  механоелектротехника ""Н.Й.Вапцаров"", ГР.СОФИЯ",2177,Електрообзавеждане на производството - електромонтьор,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
245,Оборище,2216422,"Професионална гимназия по  механоелектротехника ""Н.Й.Вапцаров"", ГР.СОФИЯ",2193,"Промишлена електроника - АЕ, НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
246,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1277,Кетъринг - РЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
247,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1281,Кетъринг - ИЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
248,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1283,Производство и обслужване в заведенията за хранене и развлечения - ИтЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
249,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1284,Производство и обслужване в заведенията за хранене и развлечения - НЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
250,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1285,Организация на хотелиерството - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
251,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1286,Организация на обслужването в хотелиерството - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
252,Оборище,2216423,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ, ГР.СОФИЯ",1287,Екскурзоводско обслужване - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * БЗО),1,26,0,0
253,Овча купел,2217066,"66 Средно училище ""Филип Станиславов"", ГР.СОФИЯ",1439,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
254,Овча купел,2217088,"88. Средно училище  ""Димитър Попниколов"", ГР.СОФИЯ",1353,"Чужди езици - АЕ интензивно, ИЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
255,Овча купел,2217088,"88. Средно училище  ""Димитър Попниколов"", ГР.СОФИЯ",1356,"Туристическа анимация - АЕ интензивно, ИЕ/РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
256,Овча купел,2217149,"149  Средно училище ,,Иван Хаджийски"", ГР.СОФИЯ",1060,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
257,Овча купел,2217151,"НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ ""СОФИЯ"", ГР.СОФИЯ",2687,"Природни науки - АЕ, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
258,Овча купел,2217151,"НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ ""СОФИЯ"", ГР.СОФИЯ",2692,"Изобразително изкуство - АЕ, РЕ",профилирана,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * ИИ + 1 * ИТ),1,26,0,0
259,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",2115,"Компютърни мрежи - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
260,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",2123,"Компютърна техника и технологии - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
261,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",2133,"Системно програмиране - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
262,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",2138,"Приложно програмиране - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
263,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",2147,"Автоматизация на непрекъснати производства - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
264,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",3081,"Електродомакинска техника - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
265,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",3082,"Охранителна техника и системи за сигурност - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
266,Овча купел,2217424,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА, ГР.СОФИЯ",3670,"Електрически инсталации - АЕ, НЕ/РЕ",професионална,(1 * БЕЛ + 3 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
267,Овча купел,2217426,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО СЕЛСКО СТОПАНСТВО ""БУЗЕМА"", ГР.СОФИЯ",2901,Трайни насаждения,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
268,Овча купел,2217426,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО СЕЛСКО СТОПАНСТВО ""БУЗЕМА"", ГР.СОФИЯ",2903,Цветарство,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
269,Овча купел,2217426,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО СЕЛСКО СТОПАНСТВО ""БУЗЕМА"", ГР.СОФИЯ",2905,Каменоделство,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ХООС + 1 * ИИ),1,26,0,0
270,Панчарево,2218071,"71 Средно училище ""Пейо Яворов"", С.КАЗИЧЕНЕ",1725,Икономическо развитие,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
271,Панчарево,2218192,"192. СРЕДНО УЧИЛИЩЕ  ""ХРИСТО БОТЕВ"", С.БИСТРИЦА",2952,Туристическа анимация,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
272,Подуяне,2219024,"24 Средно училище  ""П.К.Яворов"", ГР.СОФИЯ",2439,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
273,Подуяне,2219044,"44. Средно училище ""Неофит Бозвели"", ГР.СОФИЯ",1536,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
274,Подуяне,2219044,"44. Средно училище ""Неофит Бозвели"", ГР.СОФИЯ",1538,"Софтуерни и хардуерни науки - НЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
275,Подуяне,2219095,"95 СУ ""Проф. Иван Шишманов"", ГР.СОФИЯ",2359,Чужди езици - РЕ интензивно АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
276,Подуяне,2219095,"95 СУ ""Проф. Иван Шишманов"", ГР.СОФИЯ",2459,"Природни науки - АЕ интензивно, РЕ",профилирана,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * БЗО),1,26,0,0
277,Подуяне,2219095,"95 СУ ""Проф. Иван Шишманов"", ГР.СОФИЯ",3354,"Предприемачески - АЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
278,Подуяне,2219130,"130. средно училище ""Стефан Караджа"", ГР.СОФИЯ",2236,Продавач-консултант,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
279,Подуяне,2219130,"130. средно училище ""Стефан Караджа"", ГР.СОФИЯ",3506,"Икономическо развитие - АЕ, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
