"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2025/2026 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
№,РАЙОН,Училище - име,Код на паралелката,Паралелка - име,Вид на паралелката,Балообразуване,Форма на обучение,Брой паралелки,Общо основание,Мъже,Жени
,,,,,,,,,,,
47,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ, ГР.СОФИЯ",3251,Моден дизайн - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,0.5,13,0,0
48,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ, ГР.СОФИЯ",4274,Организация и технология на козметичните услуги,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),дневна,1,26,0,0
49,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ, ГР.СОФИЯ",4507,Организация на туризма и свободното време - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ТП),дневна,0.5,13,0,0
50,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ, ГР.СОФИЯ",4825,Сценичен костюм,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,0.5,13,0,0
51,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕКСТИЛНИ И КОЖЕНИ ИЗДЕЛИЯ, ГР.СОФИЯ",4827,Бутикови облекла,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,0.5,13,0,0
52,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА, ГР.СОФИЯ",2524,Пътно-строителна техника - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,1,26,0,0
53,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА, ГР.СОФИЯ",3558,Локомотиви и вагони (дуална) - РЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дуална,0.5,13,0,0
54,ВЪЗРАЖДАНЕ,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПОДЕМНА, СТРОИТЕЛНА И ТРАНСПОРТНА ТЕХНИКА, ГР.СОФИЯ",3562,Ръководител движение - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),дневна,0.5,13,0,0
55,ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ  ""АТАНАС ДАЛЧЕВ"", ГР.СОФИЯ",2514,"Чужди езици - ИтЕ интензивно, АЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),дневна,1,0,13,13
56,ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ  ""АТАНАС ДАЛЧЕВ"", ГР.СОФИЯ",2543,"Екскурзоводско обслужване - ИтЕ интензивно, АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),дневна,1,0,13,13
57,ИЗГРЕВ,"105. СРЕДНО УЧИЛИЩЕ  ""АТАНАС ДАЛЧЕВ"", ГР.СОФИЯ",4826,"Интериорен дизайн - ИтЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,1,0,13,13
58,ИЗГРЕВ,"119 Средно училище ""Академик Михаил Арнаудов"", ГР.СОФИЯ",1522,Хуманитарни науки - АЕ интензивно,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИЦ),дневна,1,26,0,0
